1:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.AbstractObjectList:59:7789833772597351595L |==> 0L
460:LVR:0:POS:org.jfree.chart.util.SerialUtilities@readShape:322:0 |==> 1
461:LVR:0:NEG:org.jfree.chart.util.SerialUtilities@readShape:322:0 |==> -1
462:LVR:POS:0:org.jfree.chart.util.SerialUtilities@readShape:322:1 |==> 0
463:LVR:POS:NEG:org.jfree.chart.util.SerialUtilities@readShape:322:1 |==> -1
464:LVR:POS:0:org.jfree.chart.util.SerialUtilities@readShape:322:2 |==> 0
465:LVR:POS:NEG:org.jfree.chart.util.SerialUtilities@readShape:322:2 |==> -2
466:LVR:POS:0:org.jfree.chart.util.SerialUtilities@readShape:322:3 |==> 0
467:LVR:POS:NEG:org.jfree.chart.util.SerialUtilities@readShape:322:3 |==> -3
468:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:322:gp.quadTo(args[0], args[1], args[2], args[3]) |==> <NO-OP>
469:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:323:break; |==> <NO-OP>
470:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:325:gp.closePath() |==> <NO-OP>
471:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:326:break; |==> <NO-OP>
472:LVR:<CLASS>:<NULL>:org.jfree.chart.util.SerialUtilities@readShape:329:"JFreeChart - No path exists" |==> null
473:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:331:gp.setWindingRule(stream.readInt()) |==> <NO-OP>
474:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:332:hasNext = stream.readBoolean() |==> <NO-OP>
475:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:334:result = gp |==> <NO-OP>
476:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:337:result = (Shape)stream.readObject() |==> <NO-OP>
477:STD:CALL:<NO-OP>:org.jfree.chart.util.SerialUtilities@readShape:340:result |==> null
478:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@writeShape:355:stream == null |==> false
479:LVR:<CLASS>:<NULL>:org.jfree.chart.util.SerialUtilities@writeShape:356:"Null \'stream\' argument." |==> null
480:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@writeShape:358:shape != null |==> true
481:LVR:FALSE:TRUE:org.jfree.chart.util.SerialUtilities@writeShape:359:false |==> true
482:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:359:stream.writeBoolean(false) |==> <NO-OP>
483:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:361:(Line2D)shape |==> null
484:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:362:stream.writeObject(Line2D.class) |==> <NO-OP>
485:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:363:stream.writeDouble(line.getX1()) |==> <NO-OP>
486:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:364:stream.writeDouble(line.getY1()) |==> <NO-OP>
487:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:365:stream.writeDouble(line.getX2()) |==> <NO-OP>
488:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:366:stream.writeDouble(line.getY2()) |==> <NO-OP>
489:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:369:(Rectangle2D)shape |==> null
490:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:370:stream.writeObject(Rectangle2D.class) |==> <NO-OP>
491:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:371:stream.writeDouble(rectangle.getX()) |==> <NO-OP>
492:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:372:stream.writeDouble(rectangle.getY()) |==> <NO-OP>
493:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:373:stream.writeDouble(rectangle.getWidth()) |==> <NO-OP>
494:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:374:stream.writeDouble(rectangle.getHeight()) |==> <NO-OP>
495:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:377:(Ellipse2D)shape |==> null
496:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:378:stream.writeObject(Ellipse2D.class) |==> <NO-OP>
497:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:379:stream.writeDouble(ellipse.getX()) |==> <NO-OP>
498:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:380:stream.writeDouble(ellipse.getY()) |==> <NO-OP>
499:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:381:stream.writeDouble(ellipse.getWidth()) |==> <NO-OP>
500:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:382:stream.writeDouble(ellipse.getHeight()) |==> <NO-OP>
501:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:385:(Arc2D)shape |==> null
502:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:386:stream.writeObject(Arc2D.class) |==> <NO-OP>
503:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:387:stream.writeDouble(arc.getX()) |==> <NO-OP>
504:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:388:stream.writeDouble(arc.getY()) |==> <NO-OP>
505:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:389:stream.writeDouble(arc.getWidth()) |==> <NO-OP>
506:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:390:stream.writeDouble(arc.getHeight()) |==> <NO-OP>
507:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:391:stream.writeDouble(arc.getAngleStart()) |==> <NO-OP>
508:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:392:stream.writeDouble(arc.getAngleExtent()) |==> <NO-OP>
509:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:393:stream.writeInt(arc.getArcType()) |==> <NO-OP>
510:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:396:stream.writeObject(GeneralPath.class) |==> <NO-OP>
511:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:397:shape.getPathIterator(null) |==> null
512:LVR:POS:0:org.jfree.chart.util.SerialUtilities@writeShape:398:6 |==> 0
513:LVR:POS:NEG:org.jfree.chart.util.SerialUtilities@writeShape:398:6 |==> -6
514:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:399:stream.writeBoolean(pi.isDone()) |==> <NO-OP>
515:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:401:pi.currentSegment(args) |==> 0
516:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:402:stream.writeInt(type) |==> <NO-OP>
517:LVR:0:POS:org.jfree.chart.util.SerialUtilities@writeShape:405:0 |==> 1
518:LVR:0:NEG:org.jfree.chart.util.SerialUtilities@writeShape:405:0 |==> -1
519:LVR:POS:0:org.jfree.chart.util.SerialUtilities@writeShape:405:6 |==> 0
520:LVR:POS:NEG:org.jfree.chart.util.SerialUtilities@writeShape:405:6 |==> -6
521:ROR:<(int,int):!=(int,int):org.jfree.chart.util.SerialUtilities@writeShape:405:i < 6 |==> i != 6
522:ROR:<(int,int):<=(int,int):org.jfree.chart.util.SerialUtilities@writeShape:405:i < 6 |==> i <= 6
523:ROR:<(int,int):FALSE(int,int):org.jfree.chart.util.SerialUtilities@writeShape:405:i < 6 |==> false
524:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:406:stream.writeFloat(args[i]) |==> <NO-OP>
525:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:408:stream.writeInt(pi.getWindingRule()) |==> <NO-OP>
526:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:409:pi.next() |==> <NO-OP>
527:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:410:stream.writeBoolean(pi.isDone()) |==> <NO-OP>
528:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:414:stream.writeObject(shape.getClass()) |==> <NO-OP>
529:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:415:stream.writeObject(shape) |==> <NO-OP>
530:LVR:TRUE:FALSE:org.jfree.chart.util.SerialUtilities@writeShape:419:true |==> false
531:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeShape:419:stream.writeBoolean(true) |==> <NO-OP>
532:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@readPoint2D:436:stream == null |==> false
533:LVR:<CLASS>:<NULL>:org.jfree.chart.util.SerialUtilities@readPoint2D:437:"Null \'stream\' argument." |==> null
534:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readPoint2D:440:stream.readBoolean() |==> false
535:COR:isNull:TRUE:org.jfree.chart.util.SerialUtilities@readPoint2D:441:isNull |==> false
536:COR:isNull:FALSE:org.jfree.chart.util.SerialUtilities@readPoint2D:441:isNull |==> true
537:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readPoint2D:442:stream.readDouble() |==> 0.0
538:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readPoint2D:443:stream.readDouble() |==> 0.0
539:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readPoint2D:444:result = new Point2D.Double(x, y) |==> <NO-OP>
540:STD:CALL:<NO-OP>:org.jfree.chart.util.SerialUtilities@readPoint2D:446:result |==> null
541:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@writePoint2D:461:stream == null |==> false
542:LVR:<CLASS>:<NULL>:org.jfree.chart.util.SerialUtilities@writePoint2D:462:"Null \'stream\' argument." |==> null
543:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@writePoint2D:464:p != null |==> true
544:LVR:FALSE:TRUE:org.jfree.chart.util.SerialUtilities@writePoint2D:465:false |==> true
545:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writePoint2D:465:stream.writeBoolean(false) |==> <NO-OP>
546:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writePoint2D:466:stream.writeDouble(p.getX()) |==> <NO-OP>
547:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writePoint2D:467:stream.writeDouble(p.getY()) |==> <NO-OP>
548:LVR:TRUE:FALSE:org.jfree.chart.util.SerialUtilities@writePoint2D:470:true |==> false
549:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writePoint2D:470:stream.writeBoolean(true) |==> <NO-OP>
550:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@readAttributedString:490:stream == null |==> false
551:LVR:<CLASS>:<NULL>:org.jfree.chart.util.SerialUtilities@readAttributedString:491:"Null \'stream\' argument." |==> null
552:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:494:stream.readBoolean() |==> false
553:COR:isNull:TRUE:org.jfree.chart.util.SerialUtilities@readAttributedString:495:isNull |==> false
554:COR:isNull:FALSE:org.jfree.chart.util.SerialUtilities@readAttributedString:495:isNull |==> true
555:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:497:(String)stream.readObject() |==> null
556:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:498:result = new AttributedString(plainStr) |==> <NO-OP>
557:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:499:stream.readChar() |==> 0
558:LVR:0:POS:org.jfree.chart.util.SerialUtilities@readAttributedString:500:0 |==> 1
559:LVR:0:NEG:org.jfree.chart.util.SerialUtilities@readAttributedString:500:0 |==> -1
560:ROR:!=(int,int):<(int,int):org.jfree.chart.util.SerialUtilities@readAttributedString:501:c != CharacterIterator.DONE |==> c < CharacterIterator.DONE
561:ROR:!=(int,int):>(int,int):org.jfree.chart.util.SerialUtilities@readAttributedString:501:c != CharacterIterator.DONE |==> c > CharacterIterator.DONE
562:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.SerialUtilities@readAttributedString:501:c != CharacterIterator.DONE |==> true
563:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:502:stream.readInt() |==> 0
564:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:503:(Map)stream.readObject() |==> null
565:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:504:result.addAttributes(atts, start, limit) |==> <NO-OP>
566:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:505:start = limit |==> <NO-OP>
567:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:506:c = stream.readChar() |==> <NO-OP>
568:STD:CALL:<NO-OP>:org.jfree.chart.util.SerialUtilities@readAttributedString:509:result |==> null
569:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@writeAttributedString:523:stream == null |==> false
570:LVR:<CLASS>:<NULL>:org.jfree.chart.util.SerialUtilities@writeAttributedString:524:"Null \'stream\' argument." |==> null
571:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.SerialUtilities@writeAttributedString:526:as != null |==> true
572:LVR:FALSE:TRUE:org.jfree.chart.util.SerialUtilities@writeAttributedString:527:false |==> true
573:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:527:stream.writeBoolean(false) |==> <NO-OP>
574:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:528:as.getIterator() |==> null
575:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:531:new StringBuffer() |==> null
576:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:532:aci.first() |==> 0
577:ROR:!=(int,int):<(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:533:current != CharacterIterator.DONE |==> current < CharacterIterator.DONE
578:ROR:!=(int,int):>(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:533:current != CharacterIterator.DONE |==> current > CharacterIterator.DONE
579:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:533:current != CharacterIterator.DONE |==> true
580:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:534:plainStr = plainStr.append(current) |==> <NO-OP>
581:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:535:current = aci.next() |==> <NO-OP>
582:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:537:stream.writeObject(plainStr.toString()) |==> <NO-OP>
583:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:540:current = aci.first() |==> <NO-OP>
584:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:541:aci.getBeginIndex() |==> 0
585:ROR:!=(int,int):<(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:542:current != CharacterIterator.DONE |==> current < CharacterIterator.DONE
586:ROR:!=(int,int):>(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:542:current != CharacterIterator.DONE |==> current > CharacterIterator.DONE
587:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:542:current != CharacterIterator.DONE |==> true
588:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:546:stream.writeChar(current) |==> <NO-OP>
589:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:549:aci.getRunLimit() |==> 0
590:AOR:-(int,int):%(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:550:limit - begin |==> limit % begin
591:AOR:-(int,int):*(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:550:limit - begin |==> limit * begin
592:AOR:-(int,int):+(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:550:limit - begin |==> limit + begin
593:AOR:-(int,int):/(int,int):org.jfree.chart.util.SerialUtilities@writeAttributedString:550:limit - begin |==> limit / begin
594:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:550:stream.writeInt(limit - begin) |==> <NO-OP>
595:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:553:new HashMap(aci.getAttributes()) |==> null
596:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:554:stream.writeObject(atts) |==> <NO-OP>
597:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:555:current = aci.setIndex(limit) |==> <NO-OP>
598:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:559:stream.writeChar(CharacterIterator.DONE) |==> <NO-OP>
599:LVR:TRUE:FALSE:org.jfree.chart.util.SerialUtilities@writeAttributedString:563:true |==> false
600:STD:<CALL>:<NO-OP>:org.jfree.chart.util.SerialUtilities@writeAttributedString:563:stream.writeBoolean(true) |==> <NO-OP>
601:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@clone:105:(Shape)ObjectUtilities.clone(shape) |==> null
602:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@clone:111:result |==> null
603:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:128:s1 instanceof Line2D && s2 instanceof Line2D |==> s1 instanceof Line2D == s2 instanceof Line2D
604:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:128:s1 instanceof Line2D && s2 instanceof Line2D |==> false
605:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:128:s1 instanceof Line2D && s2 instanceof Line2D |==> s1 instanceof Line2D
606:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:128:s1 instanceof Line2D && s2 instanceof Line2D |==> s2 instanceof Line2D
607:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:129:equal((Line2D)s1, (Line2D)s2) |==> false
608:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:131:s1 instanceof Ellipse2D && s2 instanceof Ellipse2D |==> s1 instanceof Ellipse2D == s2 instanceof Ellipse2D
609:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:131:s1 instanceof Ellipse2D && s2 instanceof Ellipse2D |==> false
610:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:131:s1 instanceof Ellipse2D && s2 instanceof Ellipse2D |==> s1 instanceof Ellipse2D
611:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:131:s1 instanceof Ellipse2D && s2 instanceof Ellipse2D |==> s2 instanceof Ellipse2D
612:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:132:equal((Ellipse2D)s1, (Ellipse2D)s2) |==> false
613:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:134:s1 instanceof Arc2D && s2 instanceof Arc2D |==> s1 instanceof Arc2D == s2 instanceof Arc2D
614:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:134:s1 instanceof Arc2D && s2 instanceof Arc2D |==> false
615:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:134:s1 instanceof Arc2D && s2 instanceof Arc2D |==> s1 instanceof Arc2D
616:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:134:s1 instanceof Arc2D && s2 instanceof Arc2D |==> s2 instanceof Arc2D
617:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:135:equal((Arc2D)s1, (Arc2D)s2) |==> false
618:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:137:s1 instanceof Polygon && s2 instanceof Polygon |==> s1 instanceof Polygon == s2 instanceof Polygon
619:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:137:s1 instanceof Polygon && s2 instanceof Polygon |==> false
620:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:137:s1 instanceof Polygon && s2 instanceof Polygon |==> s1 instanceof Polygon
621:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:137:s1 instanceof Polygon && s2 instanceof Polygon |==> s2 instanceof Polygon
622:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:138:equal((Polygon)s1, (Polygon)s2) |==> false
623:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:140:s1 instanceof GeneralPath && s2 instanceof GeneralPath |==> s1 instanceof GeneralPath == s2 instanceof GeneralPath
624:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:140:s1 instanceof GeneralPath && s2 instanceof GeneralPath |==> false
625:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:140:s1 instanceof GeneralPath && s2 instanceof GeneralPath |==> s1 instanceof GeneralPath
626:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:140:s1 instanceof GeneralPath && s2 instanceof GeneralPath |==> s2 instanceof GeneralPath
627:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:141:equal((GeneralPath)s1, (GeneralPath)s2) |==> false
628:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:145:ObjectUtilities.equal(s1, s2) |==> false
629:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:159:l1 == null |==> false
630:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:160:l2 == null |==> false
631:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:162:l2 == null |==> false
632:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:163:false |==> true
633:COR:l1.getP1().equals(l2.getP1()):TRUE:org.jfree.chart.util.ShapeUtilities@equal:165:l1.getP1().equals(l2.getP1()) |==> false
634:COR:l1.getP1().equals(l2.getP1()):FALSE:org.jfree.chart.util.ShapeUtilities@equal:165:l1.getP1().equals(l2.getP1()) |==> true
635:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:166:false |==> true
636:COR:l1.getP2().equals(l2.getP2()):TRUE:org.jfree.chart.util.ShapeUtilities@equal:168:l1.getP2().equals(l2.getP2()) |==> false
637:COR:l1.getP2().equals(l2.getP2()):FALSE:org.jfree.chart.util.ShapeUtilities@equal:168:l1.getP2().equals(l2.getP2()) |==> true
638:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:169:false |==> true
639:LVR:TRUE:FALSE:org.jfree.chart.util.ShapeUtilities@equal:171:true |==> false
640:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:184:e1 == null |==> false
641:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:185:e2 == null |==> false
642:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:187:e2 == null |==> false
643:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:188:false |==> true
644:COR:e1.getFrame().equals(e2.getFrame()):TRUE:org.jfree.chart.util.ShapeUtilities@equal:190:e1.getFrame().equals(e2.getFrame()) |==> false
645:COR:e1.getFrame().equals(e2.getFrame()):FALSE:org.jfree.chart.util.ShapeUtilities@equal:190:e1.getFrame().equals(e2.getFrame()) |==> true
646:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:191:false |==> true
647:LVR:TRUE:FALSE:org.jfree.chart.util.ShapeUtilities@equal:193:true |==> false
648:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:206:a1 == null |==> false
649:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:207:a2 == null |==> false
650:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:209:a2 == null |==> false
651:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:210:false |==> true
652:COR:a1.getFrame().equals(a2.getFrame()):TRUE:org.jfree.chart.util.ShapeUtilities@equal:212:a1.getFrame().equals(a2.getFrame()) |==> false
653:COR:a1.getFrame().equals(a2.getFrame()):FALSE:org.jfree.chart.util.ShapeUtilities@equal:212:a1.getFrame().equals(a2.getFrame()) |==> true
654:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:213:false |==> true
655:ROR:!=(double,double):<(double,double):org.jfree.chart.util.ShapeUtilities@equal:215:a1.getAngleStart() != a2.getAngleStart() |==> a1.getAngleStart() < a2.getAngleStart()
656:ROR:!=(double,double):>(double,double):org.jfree.chart.util.ShapeUtilities@equal:215:a1.getAngleStart() != a2.getAngleStart() |==> a1.getAngleStart() > a2.getAngleStart()
657:ROR:!=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@equal:215:a1.getAngleStart() != a2.getAngleStart() |==> true
658:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:216:false |==> true
659:ROR:!=(double,double):<(double,double):org.jfree.chart.util.ShapeUtilities@equal:218:a1.getAngleExtent() != a2.getAngleExtent() |==> a1.getAngleExtent() < a2.getAngleExtent()
660:ROR:!=(double,double):>(double,double):org.jfree.chart.util.ShapeUtilities@equal:218:a1.getAngleExtent() != a2.getAngleExtent() |==> a1.getAngleExtent() > a2.getAngleExtent()
